,Zone,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,1,7652,18:26.0,8,move,1a:00:00:00:00:00,-41,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79750093,0,44,0,104,0,-11,0,-11,1,-11,1,-11,1,-10,1,-10,1,-10,2,-9,1,-9,2,-9,2,-9,2,-9,3,-9,3,-8,3,-9,3,-8,4,-8,4,-7,4,-7,5,-8,5,-8,5,-7,5,-7,5,-8,6,-8,6,-8,6,-8,7,-8,7,-8,7,-8,7,-9,6,-9,6,-9,6,-9,5,-8,5,-8,4,-9,4,-9,4,-9,4,-9,3,-8,3,-8,2,-8,2,-7,2,-7,1,-7,1,-7,1,-7,1,-7,0,-7,0,-6,-1,-5,-1
CSI_DATA,1,7653,18:26.0,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79761290,0,44,0,104,0,-9,-6,-9,-6,-10,-6,-10,-6,-9,-6,-9,-6,-9,-5,-9,-5,-9,-5,-9,-4,-9,-4,-9,-4,-9,-4,-9,-3,-9,-3,-10,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-10,-1,-9,-2,-11,-1,-11,-1,-10,-1,-11,-1,-11,-1,-11,-1,-11,-1,-10,-2,-11,-2,-10,-3,-10,-3,-10,-3,-9,-3,-9,-4,-9,-4,-9,-4,-8,-4,-7,-4,-8,-5,-7,-4,-6,-4,-6,-5,-5,-4,-5,-5,-5,-5,-5,-5,-4,-5,-3,-5,-3,-5
CSI_DATA,1,7654,18:26.0,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79771133,0,44,0,104,0,-10,2,-10,3,-11,3,-10,2,-10,2,-9,3,-9,3,-9,3,-9,3,-9,3,-8,4,-8,4,-8,4,-8,4,-8,4,-8,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,6,-7,6,-7,7,-7,7,-7,7,-7,7,-8,7,-8,7,-7,7,-8,6,-8,6,-8,5,-8,5,-8,5,-8,4,-8,4,-8,4,-8,3,-8,3,-7,3,-7,3,-8,2,-6,2,-7,1,-6,1,-6,1,-6,0,-6,0,-6,0,-5,-1,-5,-1
CSI_DATA,1,7655,18:26.0,8,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79779950,0,44,0,104,0,7,5,7,4,8,5,7,5,7,4,7,4,8,3,7,3,7,3,7,3,7,3,7,2,7,2,8,2,7,1,8,1,8,0,8,1,8,0,8,0,8,1,8,0,8,0,9,0,9,0,9,0,9,1,9,0,9,0,9,1,8,1,9,1,8,2,8,2,8,2,7,2,7,3,7,3,6,3,6,3,5,3,5,3,5,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,2,3,1,3
CSI_DATA,1,7656,18:26.0,8,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79789985,0,44,0,104,0,-8,-5,-8,-5,-8,-4,-9,-5,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,-8,-3,-8,-3,-9,-2,-8,-2,-9,-2,-8,-2,-8,-1,-9,-1,-8,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-10,0,-9,0,-10,-1,-10,-1,-10,-1,-10,-1,-10,-1,-9,-2,-9,-2,-9,-2,-8,-2,-8,-3,-8,-3,-8,-3,-8,-3,-7,-3,-7,-3,-6,-4,-6,-4,-6,-4,-5,-4,-5,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-3,-4,-2,-4
CSI_DATA,1,7657,18:26.0,8,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79801068,0,44,0,104,0,-6,7,-5,7,-4,7,-5,6,-4,6,-4,7,-4,7,-4,7,-4,7,-3,7,-3,8,-3,8,-3,7,-2,7,-2,7,-1,8,-2,8,-1,8,-1,8,-1,8,-2,8,-1,7,-1,8,-1,9,-1,8,-1,9,-1,9,-2,8,-2,8,-1,9,-2,8,-3,8,-3,8,-3,7,-3,7,-3,7,-4,7,-4,6,-4,5,-4,5,-4,5,-3,5,-4,4,-4,4,-4,4,-4,4,-4,3,-4,2,-4,2,-4,2,-4,2,-4,1
CSI_DATA,1,7658,18:26.1,8,move,1a:00:00:00:00:00,-46,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79810116,0,44,0,104,0,-2,-8,-2,-8,-3,-8,-4,-8,-4,-8,-3,-8,-4,-7,-4,-7,-4,-7,-5,-7,-5,-7,-5,-7,-5,-6,-6,-6,-6,-6,-6,-6,-7,-6,-6,-6,-7,-5,-6,-5,-6,-5,-8,-5,-7,-6,-8,-5,-8,-6,-7,-6,-7,-6,-7,-6,-7,-6,-7,-7,-6,-7,-6,-7,-6,-7,-5,-6,-5,-6,-5,-7,-4,-7,-4,-7,-4,-6,-4,-6,-3,-6,-3,-6,-2,-5,-2,-5,-2,-6,-1,-5,-1,-5,-1,-5,-1,-5,-1,-4,0,-5,0,-4
CSI_DATA,1,7659,18:26.1,8,move,1a:00:00:00:00:00,-46,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79819952,0,44,0,104,0,-1,-8,-1,-8,-2,-7,-2,-8,-2,-7,-2,-8,-3,-7,-3,-7,-3,-7,-4,-7,-4,-7,-4,-7,-4,-7,-5,-6,-5,-6,-5,-7,-6,-7,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-7,-6,-7,-6,-7,-7,-7,-7,-6,-7,-6,-7,-6,-7,-5,-7,-5,-7,-4,-7,-4,-7,-4,-7,-4,-7,-3,-8,-3,-7,-2,-7,-2,-6,-2,-6,-2,-7,-1,-6,-1,-6,-1,-5,-1,-5,0,-5,0,-4,0,-4,0,-4,1,-4,1,-4
CSI_DATA,1,7660,18:26.1,8,move,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79829954,0,44,0,104,0,4,3,4,3,5,3,5,2,5,2,5,2,5,2,5,1,5,1,6,1,6,1,6,0,6,0,6,-1,6,0,6,-1,6,-1,6,-1,6,-2,6,-2,6,-2,7,-2,6,-2,7,-2,7,-2,7,-2,7,-2,8,-2,8,-2,7,-1,7,-1,7,-1,7,-1,7,0,7,0,6,1,7,1,6,1,5,1,5,1,5,2,5,2,4,1,4,2,4,2,3,2,3,2,3,2,3,2,2,2,2,3,2,3
CSI_DATA,1,7661,18:26.1,8,move,1a:00:00:00:00:00,-49,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79839960,0,44,0,104,0,-5,-2,-6,-1,-6,-1,-6,-1,-6,0,-5,0,-5,0,-5,1,-5,1,-5,1,-5,2,-5,2,-5,2,-5,3,-5,3,-5,3,-5,3,-5,3,-5,4,-5,4,-5,4,-5,4,-5,4,-5,5,-5,5,-5,5,-5,5,-6,5,-6,5,-6,5,-6,4,-6,4,-6,4,-6,4,-6,3,-6,3,-7,3,-6,3,-6,3,-6,2,-6,1,-6,1,-6,1,-6,1,-5,0,-5,0,-5,0,-5,0,-5,0,-5,0,-5,-1,-4,-1
CSI_DATA,1,7662,18:26.1,8,move,1a:00:00:00:00:00,-50,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79850438,0,44,0,104,0,-5,1,-4,1,-4,2,-4,2,-4,2,-3,2,-3,3,-3,3,-3,3,-2,3,-2,3,-2,4,-2,4,-2,4,-2,4,-1,4,-1,4,0,4,0,4,0,5,0,5,0,5,0,5,1,6,1,6,1,6,1,6,0,7,0,7,0,7,0,7,-1,7,-1,7,-1,7,-1,7,-1,6,-1,7,-2,7,-2,7,-2,6,-2,5,-2,6,-2,6,-2,5,-2,5,-2,4,-2,4,-3,5,-3,4,-3,4,-3,4,-3,3
CSI_DATA,1,7663,18:26.1,8,move,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79869984,0,44,0,104,0,3,-5,3,-5,3,-5,3,-5,2,-4,2,-5,2,-5,1,-5,1,-5,1,-5,1,-5,0,-5,0,-5,0,-5,0,-5,-1,-6,-1,-6,-2,-6,-2,-5,-2,-6,-2,-6,-3,-6,-3,-6,-4,-6,-4,-7,-4,-7,-5,-7,-5,-8,-5,-8,-6,-8,-5,-8,-5,-9,-5,-9,-4,-9,-5,-9,-5,-9,-5,-10,-4,-9,-4,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-8,-3,-8,-3,-8,-2,-8,-2,-8,-2,-8,-1,-8,-1,-8,-1,-7
CSI_DATA,1,7664,18:26.1,8,move,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79879978,0,44,0,104,0,6,2,7,2,7,2,7,2,7,2,6,1,7,1,6,0,6,1,6,0,6,0,6,-1,6,-1,7,-1,6,-1,6,-2,5,-2,6,-3,6,-3,7,-3,6,-3,7,-4,6,-4,8,-5,7,-5,7,-5,7,-5,8,-6,9,-6,8,-7,8,-6,9,-6,9,-6,9,-5,8,-6,9,-5,9,-5,9,-4,9,-4,9,-3,8,-4,9,-3,9,-3,8,-3,7,-3,7,-2,8,-2,8,-2,8,-1,7,0,6,0,6,-1
CSI_DATA,1,7665,18:26.1,8,move,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79890183,0,44,0,104,0,7,4,6,4,7,4,7,4,7,3,6,3,7,3,6,2,7,2,7,2,7,1,7,1,7,1,7,0,7,1,8,-1,7,-1,7,-1,8,-1,7,-1,8,-1,9,-2,7,-2,9,-4,9,-3,9,-3,9,-4,10,-4,10,-4,9,-4,10,-4,11,-3,11,-3,11,-3,10,-3,10,-3,10,-2,11,-2,10,-2,10,-1,10,-1,10,-1,9,-1,9,-1,8,0,8,0,8,0,9,1,7,1,7,1,7,1,6,2
CSI_DATA,1,7666,18:26.1,8,move,1a:00:00:00:00:00,-46,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79899960,0,44,0,104,0,2,-10,1,-9,1,-9,1,-9,0,-9,0,-9,0,-9,0,-8,-1,-8,-1,-9,-1,-9,-2,-9,-2,-9,-3,-8,-2,-8,-4,-9,-3,-8,-3,-8,-4,-8,-4,-8,-5,-8,-5,-8,-5,-8,-6,-8,-7,-9,-7,-9,-7,-9,-7,-9,-8,-10,-8,-9,-7,-10,-7,-10,-7,-10,-6,-10,-7,-11,-6,-10,-6,-11,-5,-11,-5,-11,-5,-10,-4,-11,-4,-11,-4,-10,-3,-9,-2,-10,-2,-9,-2,-9,-2,-9,-2,-9,-1,-9,0,-8,0,-8
CSI_DATA,1,7667,18:26.2,8,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79909984,0,44,0,104,0,-1,9,-1,9,0,9,0,9,0,8,0,8,1,8,0,8,1,7,2,7,2,8,2,7,3,7,3,7,3,7,4,7,4,7,4,7,5,6,5,6,5,6,6,6,5,6,7,6,7,6,7,6,8,6,8,7,8,7,8,7,8,7,8,8,8,8,7,8,7,8,7,8,7,9,6,9,6,8,6,9,5,8,5,9,5,8,4,8,3,8,3,8,2,8,3,7,2,8,1,7,0,7,1,7
CSI_DATA,1,7668,18:26.2,8,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79920497,0,44,0,104,0,1,9,1,9,2,9,2,9,2,8,2,8,2,8,2,7,2,7,3,7,3,6,4,6,4,6,5,6,5,6,5,6,6,6,5,5,6,5,6,5,6,4,7,4,6,5,8,4,8,5,8,4,10,4,9,4,11,4,10,4,10,5,10,5,10,5,10,6,10,5,9,5,10,6,9,6,9,6,9,7,7,6,8,7,7,6,6,6,6,7,5,6,5,7,5,6,4,6,4,6,3,7,2,7
CSI_DATA,1,7669,18:26.2,8,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79929980,0,44,0,104,0,9,-1,9,-2,9,-2,9,-2,8,-2,8,-3,8,-3,8,-3,7,-3,7,-4,7,-5,7,-5,7,-5,6,-5,6,-4,6,-6,5,-6,5,-6,5,-7,5,-7,5,-7,4,-8,4,-8,4,-9,4,-9,4,-10,4,-10,4,-11,4,-11,4,-11,5,-11,5,-11,5,-11,5,-10,5,-11,6,-10,6,-11,6,-10,6,-9,7,-9,6,-9,7,-9,6,-8,7,-7,6,-7,6,-7,6,-6,6,-6,7,-5,6,-5,7,-5,6,-4
CSI_DATA,1,7670,18:26.2,8,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79939967,0,44,0,104,0,-3,9,-4,9,-3,9,-3,9,-2,8,-2,8,-2,9,-2,8,-1,8,0,7,0,8,1,8,1,8,1,8,2,8,2,7,3,8,3,7,4,7,4,7,4,7,5,7,5,6,6,7,6,8,7,8,7,8,8,8,8,9,7,9,8,9,8,10,8,9,7,9,7,10,7,10,6,11,6,10,6,10,6,11,4,10,4,11,4,10,3,10,3,9,2,9,2,9,2,8,1,8,1,8,0,8,-1,7
CSI_DATA,1,7671,18:26.2,8,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79950182,0,44,0,104,0,-8,7,-8,7,-7,6,-7,6,-7,7,-6,6,-6,6,-5,7,-5,7,-4,7,-4,8,-3,8,-2,8,-2,8,-2,8,-2,9,-1,9,0,8,0,9,0,9,0,9,1,9,1,9,3,10,2,10,3,10,3,11,3,12,3,12,4,12,3,12,2,13,2,12,2,13,2,13,2,12,1,13,1,13,1,12,0,12,-1,12,-1,13,-1,11,-2,11,-2,10,-2,10,-3,9,-3,9,-3,8,-4,8,-4,8,-4,7
CSI_DATA,1,7672,18:26.2,8,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79963303,0,44,0,104,0,-10,-5,-9,-5,-10,-4,-10,-5,-10,-4,-9,-3,-8,-2,-8,-2,-9,-1,-9,-1,-9,0,-9,0,-9,0,-9,1,-9,1,-9,3,-9,3,-8,3,-9,4,-9,4,-9,3,-9,5,-9,5,-9,6,-10,6,-10,7,-10,7,-10,7,-12,8,-10,8,-11,7,-12,7,-12,7,-12,6,-12,7,-12,6,-12,6,-13,5,-12,5,-13,4,-12,3,-12,4,-12,3,-11,3,-11,2,-10,1,-11,1,-11,1,-10,0,-10,0,-10,-1,-9,-1
CSI_DATA,1,7673,18:26.2,8,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79969980,0,44,0,104,0,-11,-2,-11,-1,-11,-1,-11,-1,-11,-1,-10,0,-10,1,-9,1,-9,1,-9,1,-9,2,-9,3,-9,2,-8,4,-8,4,-8,5,-7,5,-7,6,-7,6,-7,7,-7,7,-7,7,-7,8,-7,8,-7,9,-7,10,-6,11,-8,11,-8,11,-7,12,-8,11,-9,11,-9,11,-9,10,-9,11,-9,10,-10,10,-10,9,-10,9,-9,9,-10,8,-10,8,-10,8,-9,7,-9,6,-9,6,-10,5,-9,4,-9,4,-9,3,-9,3,-9,2
CSI_DATA,1,7674,18:26.2,8,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79983764,0,44,0,104,0,0,-12,-1,-12,-2,-12,-2,-11,-2,-11,-1,-10,-2,-10,-2,-9,-3,-9,-4,-9,-3,-9,-5,-9,-4,-8,-5,-8,-5,-8,-6,-8,-6,-7,-7,-7,-7,-7,-7,-7,-8,-7,-9,-6,-8,-7,-9,-7,-10,-7,-10,-7,-10,-7,-11,-7,-12,-7,-12,-6,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-10,-9,-10,-9,-10,-9,-9,-10,-9,-10,-8,-10,-8,-10,-8,-10,-7,-9,-6,-9,-6,-8,-5,-9,-5,-9,-4,-9,-4,-8,-3,-8,-2,-8
CSI_DATA,1,7675,18:26.2,8,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79989956,0,44,0,104,0,5,10,5,10,7,9,6,10,6,9,5,8,6,8,5,7,6,6,6,6,7,6,7,5,7,5,7,4,7,4,8,3,8,3,8,3,9,2,9,2,9,2,10,2,10,2,11,1,11,1,11,0,12,0,13,0,13,0,13,0,13,1,13,1,13,2,13,2,13,2,12,3,13,3,12,3,12,3,11,4,11,4,11,4,11,4,10,4,9,5,8,4,8,5,8,5,7,6,6,5,6,6,5,6
CSI_DATA,1,7676,18:26.2,8,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,79999965,0,44,0,104,0,-10,-7,-11,-6,-11,-6,-11,-6,-10,-5,-10,-4,-10,-4,-9,-4,-9,-3,-10,-2,-10,-2,-10,-2,-10,-2,-10,-1,-9,-1,-10,0,-10,1,-9,1,-10,2,-10,1,-10,2,-10,3,-10,2,-10,4,-11,4,-11,4,-11,5,-12,4,-13,5,-12,5,-12,4,-13,4,-13,4,-13,4,-12,4,-13,3,-13,3,-13,2,-13,2,-13,2,-12,1,-12,0,-12,0,-11,0,-10,-1,-10,-1,-10,-1,-10,-2,-9,-2,-9,-2,-8,-3,-8,-3
CSI_DATA,1,7677,18:26.3,8,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80009955,0,44,0,104,0,9,-8,9,-8,8,-8,8,-8,7,-8,7,-8,6,-8,6,-8,5,-8,5,-8,5,-9,4,-9,4,-9,3,-9,3,-8,2,-9,2,-10,2,-10,1,-10,1,-10,1,-10,0,-10,1,-10,0,-11,0,-12,0,-12,-1,-12,0,-13,-1,-13,-1,-13,0,-13,0,-13,0,-13,1,-13,1,-13,2,-13,2,-13,3,-12,3,-12,3,-11,3,-11,4,-11,4,-11,4,-10,4,-9,4,-9,5,-8,5,-8,5,-7,5,-7,5,-6,5,-5
CSI_DATA,1,7678,18:26.3,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80019972,0,44,0,104,0,-8,9,-8,8,-7,8,-7,9,-7,8,-7,8,-6,8,-5,8,-5,8,-4,8,-5,8,-4,9,-3,8,-3,8,-3,8,-2,9,-1,9,-1,9,-1,9,-1,9,0,8,0,9,0,9,1,10,1,10,2,10,2,10,1,11,2,11,2,11,1,11,0,12,1,12,0,11,1,12,-1,11,-1,12,-1,11,-2,10,-2,10,-3,10,-3,11,-3,10,-3,9,-4,9,-3,8,-4,7,-4,7,-4,6,-5,6,-5,6,-5,5
CSI_DATA,1,7679,18:26.3,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80029958,0,44,0,104,0,-5,-11,-5,-11,-6,-11,-6,-10,-6,-10,-5,-9,-6,-8,-5,-8,-6,-8,-7,-8,-6,-8,-7,-7,-7,-7,-8,-6,-7,-6,-8,-5,-8,-5,-8,-4,-9,-4,-9,-4,-9,-4,-9,-3,-9,-4,-11,-3,-11,-3,-11,-3,-11,-3,-12,-3,-12,-3,-12,-3,-12,-4,-12,-3,-12,-4,-12,-4,-12,-4,-11,-4,-12,-5,-11,-5,-11,-6,-11,-5,-10,-6,-10,-6,-9,-6,-8,-6,-8,-6,-7,-6,-7,-6,-6,-6,-6,-6,-5,-6,-5,-7,-4,-7
CSI_DATA,1,7680,18:26.3,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80040997,0,44,0,104,0,-6,10,-5,10,-4,10,-5,10,-4,9,-4,9,-3,9,-3,9,-3,9,-2,8,-2,9,-1,9,-1,8,0,8,0,8,1,9,1,9,1,8,2,8,2,8,2,8,3,8,3,8,3,9,4,9,4,9,4,9,4,10,5,10,5,10,4,10,4,11,4,10,3,10,3,11,2,11,2,11,2,10,2,10,0,10,0,10,0,10,0,9,-1,9,-1,8,-1,8,-2,8,-2,7,-3,7,-2,7,-3,6,-3,6
CSI_DATA,1,7681,18:26.3,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80049962,0,44,0,104,0,-11,3,-11,3,-10,4,-10,4,-10,4,-9,4,-9,5,-9,4,-8,5,-8,4,-8,5,-7,6,-7,5,-6,6,-6,5,-6,6,-5,7,-5,7,-5,7,-5,7,-5,7,-4,8,-4,8,-4,8,-4,9,-4,9,-3,10,-4,10,-4,10,-3,11,-4,10,-5,11,-5,10,-5,10,-5,10,-6,10,-6,10,-6,9,-6,8,-7,8,-7,8,-7,8,-7,7,-6,6,-6,6,-6,6,-7,5,-7,4,-7,4,-7,4,-7,3,-7,2
CSI_DATA,1,7682,18:26.3,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80059973,0,44,0,104,0,7,-9,6,-9,6,-9,6,-9,5,-9,5,-9,5,-9,4,-9,4,-9,3,-8,4,-9,3,-9,2,-9,2,-9,2,-8,1,-10,0,-9,0,-9,0,-9,0,-9,-1,-9,-1,-10,-1,-10,-2,-10,-2,-10,-2,-11,-3,-11,-2,-11,-3,-11,-3,-12,-2,-11,-2,-12,-2,-11,-1,-11,-2,-12,-1,-12,0,-12,1,-11,1,-11,1,-11,1,-10,1,-11,1,-10,1,-9,2,-9,2,-8,2,-8,2,-7,3,-7,3,-6,4,-6,3,-6
CSI_DATA,1,7683,18:26.3,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80071455,0,44,0,104,0,9,-7,8,-8,8,-7,8,-7,7,-7,7,-7,6,-8,6,-7,6,-7,5,-7,5,-7,5,-8,5,-7,4,-8,4,-7,3,-9,2,-8,2,-9,2,-8,2,-9,2,-9,1,-9,2,-9,1,-10,1,-10,1,-10,1,-10,1,-11,1,-11,0,-11,1,-11,2,-11,2,-11,3,-11,2,-11,3,-11,3,-11,4,-10,3,-10,4,-9,4,-9,4,-9,4,-8,4,-8,4,-7,4,-7,4,-6,4,-6,5,-5,5,-5,5,-4,5,-4
CSI_DATA,1,7684,18:26.3,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80079951,0,44,0,104,0,-10,-4,-10,-4,-10,-3,-11,-3,-10,-3,-9,-3,-9,-2,-9,-2,-9,-1,-9,-1,-9,-1,-9,0,-9,-1,-9,0,-9,0,-8,1,-8,1,-8,1,-8,2,-8,2,-8,2,-8,3,-8,2,-9,3,-9,3,-8,3,-9,4,-9,4,-9,5,-9,5,-9,4,-9,4,-10,4,-10,3,-9,3,-9,3,-10,2,-10,1,-10,2,-10,1,-9,1,-9,1,-9,0,-8,0,-8,0,-7,0,-7,-1,-7,-1,-7,-2,-7,-2,-6,-2,-6,-2
CSI_DATA,1,7685,18:26.4,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80090024,0,44,0,104,0,4,10,4,10,5,9,5,9,5,9,4,8,5,7,4,7,5,7,5,7,5,7,5,6,5,6,6,5,5,5,6,5,6,5,6,4,6,4,7,4,6,4,7,3,7,3,8,3,8,3,8,3,8,3,9,3,9,3,9,3,8,4,9,4,9,4,8,5,8,5,8,5,8,6,7,5,7,6,6,6,6,6,6,6,6,6,5,6,4,6,4,6,3,6,3,6,3,6,2,6,1,5,1,5
CSI_DATA,1,7686,18:26.4,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80099985,0,44,0,104,0,-10,7,-10,7,-9,7,-9,6,-9,6,-8,6,-8,6,-8,6,-8,6,-6,6,-6,6,-6,7,-6,7,-5,7,-5,6,-4,7,-4,7,-3,7,-3,7,-3,7,-3,7,-3,8,-3,8,-2,8,-2,8,-1,9,-2,9,-2,10,-2,10,-2,10,-2,10,-3,10,-3,10,-3,10,-3,10,-4,9,-4,10,-5,9,-4,9,-5,8,-5,8,-5,8,-5,8,-5,7,-5,6,-5,5,-5,5,-6,5,-6,4,-6,4,-6,3,-6,3
CSI_DATA,1,7687,18:26.5,8,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80109960,0,44,0,104,0,-3,-12,-3,-11,-4,-11,-3,-11,-4,-10,-3,-10,-3,-10,-3,-9,-4,-9,-4,-9,-4,-9,-5,-8,-5,-7,-5,-7,-5,-7,-6,-7,-6,-6,-6,-6,-6,-5,-7,-6,-6,-6,-7,-5,-7,-5,-8,-5,-9,-5,-9,-5,-8,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-6,-10,-6,-9,-6,-9,-6,-9,-7,-9,-7,-9,-7,-8,-7,-7,-7,-7,-8,-7,-7,-7,-8,-6,-7,-5,-7,-5,-7,-4,-7,-4,-7,-4,-7,-3,-7,-2,-7,-2,-7
CSI_DATA,1,7688,18:26.5,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80120555,0,44,0,104,0,11,-2,11,-3,10,-3,11,-2,10,-2,9,-3,9,-3,8,-3,8,-3,7,-3,8,-4,7,-5,7,-4,6,-5,7,-5,6,-6,6,-6,5,-5,5,-6,5,-6,5,-6,5,-7,4,-7,5,-8,5,-8,4,-9,4,-10,5,-9,5,-10,4,-10,5,-10,6,-10,6,-10,6,-9,6,-10,6,-9,7,-9,7,-8,6,-8,7,-8,6,-7,7,-7,7,-6,7,-6,7,-5,6,-5,7,-4,7,-4,6,-3,6,-3,7,-2,6,-2
CSI_DATA,1,7689,18:26.5,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80129995,0,44,0,104,0,-10,-9,-9,-8,-10,-7,-10,-8,-9,-7,-8,-7,-9,-6,-8,-5,-9,-6,-9,-5,-9,-4,-9,-4,-9,-3,-9,-3,-8,-3,-9,-2,-9,-1,-9,-1,-9,-1,-9,0,-9,-1,-10,0,-9,0,-10,1,-10,1,-10,1,-10,2,-11,2,-12,2,-11,2,-11,2,-12,1,-12,1,-12,1,-12,1,-12,0,-12,0,-12,-1,-12,-1,-11,-1,-11,-2,-11,-2,-11,-2,-10,-3,-9,-3,-9,-3,-8,-3,-8,-4,-8,-4,-7,-4,-6,-5,-6,-5
CSI_DATA,1,7690,18:26.5,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,80139983,0,44,0,104,0,11,-4,10,-4,10,-4,10,-4,9,-4,9,-4,9,-4,8,-4,7,-5,7,-5,7,-5,6,-6,7,-6,6,-6,6,-6,5,-7,5,-7,4,-7,4,-7,4,-7,4,-8,4,-8,3,-8,3,-9,4,-10,3,-9,3,-10,4,-10,3,-11,3,-11,4,-10,5,-11,5,-11,5,-10,5,-10,5,-10,6,-10,6,-9,6,-10,6,-9,6,-8,6,-8,7,-7,6,-7,6,-6,6,-5,6,-5,6,-4,6,-4,6,-4,6,-3,6,-2
CSI_DATA,1,7691,18:26.5,8,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,80149974,0,44,0,104,0,-7,10,-7,10,-6,9,-6,9,-6,9,-6,9,-5,9,-4,8,-4,8,-3,8,-3,8,-3,8,-2,8,-2,8,-1,8,-1,8,0,8,0,8,0,8,1,8,1,8,2,8,2,8,2,8,2,9,3,9,4,9,4,10,4,10,4,10,3,10,3,10,3,10,3,10,3,10,2,11,1,11,1,11,0,10,0,10,0,10,-1,10,-1,9,0,9,-1,8,-2,8,-2,8,-2,7,-3,7,-3,6,-4,6,-4,5
